"words";"score"
"zamulali";-4
"zamulaliby";-4
"zamulalibyście";-4
"zamulalibyśmy";-4
"zamulaliście";-4
"zamulaliśmy";-4
"zamulał";-4
"zamulała";-4
"zamulałaby";-4
"zamulałabym";-4
"zamulałabyś";-4
"zamulałam";-4
"zamulałaś";-4
"zamulałby";-4
"zamulałbym";-4
"zamulałbyś";-4
"zamulałem";-4
"zamulałeś";-4
"zamulało";-4
"zamulałoby";-4
"zamulały";-4
"zamulałyby";-4
"zamulałybyście";-4
"zamulałybyśmy";-4
"zamulałyście";-4
"zamulałyśmy";-4
"zamulam";-4
"zamulamy";-4
"zamulana";-4
"zamulaną";-4
"zamulane";-4
"zamulanego";-4
"zamulanej";-4
"zamulanemu";-4
"zamulani";-4
"zamulania";-4
"zamulaniach";-4
"zamulaniami";-4
"zamulanie";-4
"zamulaniem";-4
"zamulaniom";-4
"zamulaniu";-4
"zamulano";-4
"zamulany";-4
"zamulanych";-4
"zamulanym";-4
"zamulanymi";-4
"zamulań";-4
"zamulasz";-4
"zamulą";-4
"zamulcie";-4
"zamulcież";-4
"zamuleni";-4
"zamulenia";-4
"zamuleniach";-4
"zamuleniami";-4
"zamulenie";-4
"zamuleniem";-4
"zamuleniom";-4
"zamuleniu";-4
"zamuleń";-4
"zamulę";-4
"zamuli";-4
"zamulicie";-4
"zamulili";-4
"zamuliliby";-4
"zamulilibyście";-4
"zamulilibyśmy";-4
"zamuliliście";-4
"zamuliliśmy";-4
"zamulił";-4
"zamuliła";-4
"zamuliłaby";-4
"zamuliłabym";-4
"zamuliłabyś";-4
"zamuliłam";-4
"zamuliłaś";-4
"zamuliłby";-4
"zamuliłbym";-4
"zamuliłbyś";-4
"zamuliłem";-4
"zamuliłeś";-4
"zamuliło";-4
"zamuliłoby";-4
"zamuliły";-4
"zamuliłyby";-4
"zamuliłybyście";-4
"zamuliłybyśmy";-4
"zamuliłyście";-4
"zamuliłyśmy";-4
"zamulimy";-4
"zamulisz";-4
"zamuliwszy";-4
"zamulmy";-4
"zamulmyż";-4
"zamulona";-4
"zamuloną";-4
"zamulone";-4
"zamulonego";-4
"zamulonej";-4
"zamulonemu";-4
"zamulono";-4
"zamulony";-4
"zamulonych";-4
"zamulonym";-4
"zamulonymi";-4
"zamulże";-4
"zaniedbana";-4
"zaniedbaną";-4
"zaniedbane";-4
"zaniedbanego";-4
"zaniedbanej";-4
"zaniedbanemu";-4
"zaniedbani";-4
"zaniedbany";-4
"zaniedbanych";-4
"zaniedbanym";-4
"zaniedbanymi";-4
"zaniedbuj";-4
"zaniedbują";-4
"zaniedbując";-4
"zaniedbująca";-4
"zaniedbującą";-4
"zaniedbujące";-4
"zaniedbującego";-4
"zaniedbującej";-4
"zaniedbującemu";-4
"zaniedbujący";-4
"zaniedbujących";-4
"zaniedbującym";-4
"zaniedbującymi";-4
"zaniedbujcie";-4
"zaniedbujcież";-4
"zaniedbuje";-4
"zaniedbujecie";-4
"zaniedbujemy";-4
"zaniedbujesz";-4
"zaniedbuję";-4
"zaniedbujmy";-4
"zaniedbujmyż";-4
"zaniedbujże";-4
"zaniedbywali";-4
"zaniedbywaliby";-4
"zaniedbywalibyście";-4
"zaniedbywalibyśmy";-4
"zaniedbywaliście";-4
"zaniedbywaliśmy";-4
"zaniedbywał";-4
"zaniedbywała";-4
"zaniedbywałaby";-4
"zaniedbywałabym";-4
"zaniedbywałabyś";-4
"zaniedbywałam";-4
"zaniedbywałaś";-4
"zaniedbywałby";-4
"zaniedbywałbym";-4
"zaniedbywałbyś";-4
"zaniedbywałem";-4
"zaniedbywałeś";-4
"zaniedbywało";-4
"zaniedbywałoby";-4
"zaniedbywały";-4
"zaniedbywałyby";-4
"zaniedbywałybyście";-4
"zaniedbywałybyśmy";-4
"zaniedbywałyście";-4
"zaniedbywałyśmy";-4
"zaniedbywana";-4
"zaniedbywaną";-4
"zaniedbywane";-4
"zaniedbywanego";-4
"zaniedbywanej";-4
"zaniedbywanemu";-4
"zaniedbywani";-4
"zaniedbywania";-4
"zaniedbywaniach";-4
"zaniedbywaniami";-4
"zaniedbywanie";-4
"zaniedbywaniem";-4
"zaniedbywaniom";-4
"zaniedbywaniu";-4
"zaniedbywano";-4
"zaniedbywany";-4
"zaniedbywanych";-4
"zaniedbywanym";-4
"zaniedbywanymi";-4
"zaniedbywań";-4
"zarysowali";-3
"zarysowaliby";-3
"zarysowalibyście";-3
"zarysowalibyśmy";-3
"zarysowaliście";-3
"zarysowaliśmy";-3
"zarysował";-3
"zarysowała";-3
"zarysowałaby";-3
"zarysowałabym";-3
"zarysowałabyś";-3
"zarysowałam";-3
"zarysowałaś";-3
"zarysowałby";-3
"zarysowałbym";-3
"zarysowałbyś";-3
"zarysowałem";-3
"zarysowałeś";-3
"zarysowało";-3
"zarysowałoby";-3
"zarysowały";-3
"zarysowałyby";-3
"zarysowałybyście";-3
"zarysowałybyśmy";-3
"zarysowałyście";-3
"zarysowałyśmy";-3
"zarysowana";-3
"zarysowaną";-3
"zarysowane";-3
"zarysowanego";-3
"zarysowanej";-3
"zarysowanemu";-3
"zarysowani";-3
"zarysowania";-3
"zarysowaniach";-3
"zarysowaniami";-3
"zarysowanie";-3
"zarysowaniem";-3
"zarysowaniom";-3
"zarysowaniu";-3
"zarysowano";-3
"zarysowany";-3
"zarysowanych";-3
"zarysowanym";-3
"zarysowanymi";-3
"zarysowawszy";-3
"zarysuj";-3
"zarysują";-3
"zarysujcie";-3
"zarysujcież";-3
"zarysuje";-3
"zarysujecie";-3
"zarysujemy";-3
"zarysujesz";-3
"zarysuję";-3
"zarysujmy";-3
"zarysujmyż";-3
"zarysujże";-3
"zarzucie";-5
"zarzutach";-5
"zarzutami";-5
"zarzutem";-5
"zarzutom";-5
"zarzutowi";-5
"zarzutów";-5
"zarzutu";-5
"zarzuty";-5
"zastrzeżenia";-3
"zastrzeżeniach";-3
"zastrzeżeniami";-3
"zastrzeżeniem";-3
"zastrzeżeniom";-3
"zastrzeżeniu";-3
"zaszkodzą";-4
"zaszkodzenia";-4
"zaszkodzeniach";-4
"zaszkodzeniami";-4
"zaszkodzenie";-4
"zaszkodzeniem";-4
"zaszkodzeniom";-4
"zaszkodzeniu";-4
"zaszkodzeń";-4
"zaszkodzę";-4
"zaszkodzi";-4
"zaszkodzicie";-4
"zaszkodzili";-4
"zaszkodziliby";-4
"zaszkodzilibyście";-4
"zaszkodzilibyśmy";-4
"zaszkodziliście";-4
"zaszkodziliśmy";-4
"zaszkodził";-4
"zaszkodziła";-4
"zaszkodziłaby";-4
"zaszkodziłabym";-4
"zaszkodziłabyś";-4
"zaszkodziłam";-4
"zaszkodziłaś";-4
"zaszkodziłby";-4
"zaszkodziłbym";-4
"zaszkodziłbyś";-4
"zaszkodziłem";-4
"zaszkodziłeś";-4
"zaszkodziło";-4
"zaszkodziłoby";-4
"zaszkodziły";-4
"zaszkodziłyby";-4
"zaszkodziłybyście";-4
"zaszkodziłybyśmy";-4
"zaszkodziłyście";-4
"zaszkodziłyśmy";-4
"zaszkodzimy";-4
"zaszkodzisz";-4
"zaszkodziwszy";-4
"zaszkodzono";-4
"zaszkodź";-4
"zaszkodźcie";-4
"zaszkodźcież";-4
"zaszkodźmy";-4
"zaszkodźmyż";-4
"zaszkodźże";-4
"zatną";NA
"zatnę";NA
"zatnie";NA
"zatniecie";NA
"zatniemy";NA
"zatniesz";NA
"zatnij";NA
"zatnijcie";NA
"zatnijcież";NA
"zatnijmy";NA
"zatnijmyż";NA
"zatnijże";NA
"zawodna";-5
"zawodną";-5
"zawodne";-5
"zawodnego";-5
"zawodnej";-5
"zawodnemu";-5
"zawodni";-5
"zawodnie";-5
"zawodnych";-5
"zawodnym";-5
"zawodnymi";-5
"zbłądzą";-4
"zbłądzenia";-4
"zbłądzeniach";-4
"zbłądzeniami";-4
"zbłądzenie";-4
"zbłądzeniem";-4
"zbłądzeniom";-4
"zbłądzeniu";-4
"zbłądzeń";-4
"zbłądzę";-4
"zbłądzi";-4
"zbłądzicie";-4
"zbłądzili";-4
"zbłądziliby";-4
"zbłądzilibyście";-4
"zbłądzilibyśmy";-4
"zbłądziliście";-4
"zbłądziliśmy";-4
"zbłądził";-4
"zbłądziła";-4
"zbłądziłaby";-4
"zbłądziłabym";-4
"zbłądziłabyś";-4
"zbłądziłam";-4
"zbłądziłaś";-4
"zbłądziłby";-4
"zbłądziłbym";-4
"zbłądziłbyś";-4
"zbłądziłem";-4
"zbłądziłeś";-4
"zbłądziło";-4
"zbłądziłoby";-4
"zbłądziły";-4
"zbłądziłyby";-4
"zbłądziłybyście";-4
"zbłądziłybyśmy";-4
"zbłądziłyście";-4
"zbłądziłyśmy";-4
"zbłądzimy";-4
"zbłądzisz";-4
"zbłądziwszy";-4
"zbłądzono";-4
"zbłądź";-4
"zbłądźcie";-4
"zbłądźcież";-4
"zbłądźmy";-4
"zbłądźmyż";-4
"zbłądźże";-4
"zbrodniach";-7
"zbrodniami";-7
"zbrodnie";-7
"zbrodniem";-7
"zbrodniom";-7
"zbrodniowi";-7
"zbrodniów";-7
"zbrodniu";-7
"zbrodzień";-7
"zbyteczna";-5
"zbyteczną";-5
"zbyteczne";-5
"zbytecznego";-5
"zbytecznej";-5
"zbytecznemu";-5
"zbyteczni";-5
"zbytecznie";-5
"zbytecznych";-5
"zbytecznym";-5
"zbytecznymi";-5
"zbytni";-5
"zbytnia";-5
"zbytnią";-5
"zbytnich";-5
"zbytnie";-5
"zbytniego";-5
"zbytniej";-5
"zbytniemu";-5
"zbytnim";-5
"zbytnimi";-5
"zbywa";-5
"zbywacie";-5
"zbywaj";-5
"zbywają";-5
"zbywając";-5
"zbywająca";-5
"zbywającą";-5
"zbywające";-5
"zbywającego";-5
"zbywającej";-5
"zbywającemu";-5
"zbywający";-5
"zbywających";-5
"zbywającym";-5
"zbywającymi";-5
"zbywajcie";-5
"zbywajcież";-5
"zbywajmy";-5
"zbywajmyż";-5
"zbywajże";-5
"zbywali";-5
"zbywaliby";-5
"zbywalibyście";-5
"zbywalibyśmy";-5
"zbywaliście";-5
"zbywaliśmy";-5
"zbywał";-5
"zbywała";-5
"zbywałaby";-5
"zbywałabym";-5
"zbywałabyś";-5
"zbywałam";-5
"zbywałaś";-5
"zbywałby";-5
"zbywałbym";-5
"zbywałbyś";-5
"zbywałem";-5
"zbywałeś";-5
"zbywało";-5
"zbywałoby";-5
"zbywały";-5
"zbywałyby";-5
"zbywałybyście";-5
"zbywałybyśmy";-5
"zbywałyście";-5
"zbywałyśmy";-5
"zbywam";-5
"zbywamy";-5
"zbywana";-5
"zbywaną";-5
"zbywane";-5
"zbywanego";-5
"zbywanej";-5
"zbywanemu";-5
"zbywani";-5
"zbywania";-5
"zbywaniach";-5
"zbywaniami";-5
"zbywanie";-5
"zbywaniem";-5
"zbywaniom";-5
"zbywaniu";-5
"zbywano";-5
"zbywany";-5
"zbywanych";-5
"zbywanym";-5
"zbywanymi";-5
"zbywań";-5
"zbywasz";-5
"zdegenerowali";-5
"zdegenerowaliby";-5
"zdegenerowalibyście";-5
"zdegenerowalibyśmy";-5
"zdegenerowaliście";-5
"zdegenerowaliśmy";-5
"zdegenerował";-5
"zdegenerowała";-5
"zdegenerowałaby";-5
"zdegenerowałabym";-5
"zdegenerowałabyś";-5
"zdegenerowałam";-5
"zdegenerowałaś";-5
"zdegenerowałby";-5
"zdegenerowałbym";-5
"zdegenerowałbyś";-5
"zdegenerowałem";-5
"zdegenerowałeś";-5
"zdegenerowało";-5
"zdegenerowałoby";-5
"zdegenerowały";-5
"zdegenerowałyby";-5
"zdegenerowałybyście";-5
"zdegenerowałybyśmy";-5
"zdegenerowałyście";-5
"zdegenerowałyśmy";-5
"zdegenerowana";-5
"zdegenerowaną";-5
"zdegenerowane";-5
"zdegenerowanego";-5
"zdegenerowanej";-5
"zdegenerowanemu";-5
"zdegenerowani";-5
"zdegenerowania";-5
"zdegenerowaniach";-5
"zdegenerowaniami";-5
"zdegenerowanie";-5
"zdegenerowaniem";-5
"zdegenerowaniom";-5
"zdegenerowaniu";-5
"zdegenerowano";-5
"zdegenerowany";-5
"zdegenerowanych";-5
"zdegenerowanym";-5
"zdegenerowanymi";-5
"zdegenerowań";-5
"zdegenerowawszy";-5
"zdegeneruj";-5
"zdegenerują";-5
"zdegenerujcie";-5
"zdegenerujcież";-5
"zdegeneruje";-5
"zdegenerujecie";-5
"zdegenerujemy";-5
"zdegenerujesz";-5
"zdegeneruję";-5
"zdegenerujmy";-5
"zdegenerujmyż";-5
"zdegenerujże";-5
"zdyskwalifikowali";-8
"zdyskwalifikowaliby";-8
"zdyskwalifikowalibyście";-8
"zdyskwalifikowalibyśmy";-8
"zdyskwalifikowaliście";-8
"zdyskwalifikowaliśmy";-8
"zdyskwalifikował";-8
"zdyskwalifikowała";-8
"zdyskwalifikowałaby";-8
"zdyskwalifikowałabym";-8
"zdyskwalifikowałabyś";-8
"zdyskwalifikowałam";-8
"zdyskwalifikowałaś";-8
"zdyskwalifikowałby";-8
"zdyskwalifikowałbym";-8
"zdyskwalifikowałbyś";-8
"zdyskwalifikowałem";-8
"zdyskwalifikowałeś";-8
"zdyskwalifikowało";-8
"zdyskwalifikowałoby";-8
"zdyskwalifikowały";-8
"zdyskwalifikowałyby";-8
"zdyskwalifikowałybyście";-8
"zdyskwalifikowałybyśmy";-8
"zdyskwalifikowałyście";-8
"zdyskwalifikowałyśmy";-8
"zdyskwalifikowana";-8
"zdyskwalifikowaną";-8
"zdyskwalifikowane";-8
"zdyskwalifikowanego";-8
"zdyskwalifikowanej";-8
"zdyskwalifikowanemu";-8
"zdyskwalifikowani";-8
"zdyskwalifikowania";-8
"zdyskwalifikowaniach";-8
"zdyskwalifikowaniami";-8
"zdyskwalifikowanie";-8
"zdyskwalifikowaniem";-8
"zdyskwalifikowaniom";-8
"zdyskwalifikowaniu";-8
"zdyskwalifikowano";-8
"zdyskwalifikowany";-8
"zdyskwalifikowanych";-8
"zdyskwalifikowanym";-8
"zdyskwalifikowanymi";-8
"zdyskwalifikowań";-8
"zdyskwalifikowawszy";-8
"zdyskwalifikuj";-8
"zdyskwalifikują";-8
"zdyskwalifikujcie";-8
"zdyskwalifikujcież";-8
"zdyskwalifikuje";-8
"zdyskwalifikujecie";-8
"zdyskwalifikujemy";-8
"zdyskwalifikujesz";-8
"zdyskwalifikuję";-8
"zdyskwalifikujmy";-8
"zdyskwalifikujmyż";-8
"zdyskwalifikujże";-8
"zepsuci";-5
"zepsucia";-5
"zepsuciach";-5
"zepsuciami";-5
"zepsuciem";-5
"zepsuciom";-5
"zepsuciu";-5
"zepsuj";-5
"zepsują";-5
"zepsujcie";-5
"zepsujcież";-5
"zepsuje";-5
"zepsujecie";-5
"zepsujemy";-5
"zepsujesz";-5
"zepsuję";-5
"zepsujmy";-5
"zepsujmyż";-5
"zepsujże";-5
"zepsuli";-5
"zepsuliby";-5
"zepsulibyście";-5
"zepsulibyśmy";-5
"zepsuliście";-5
"zepsuliśmy";-5
"zepsuła";-5
"zepsułaby";-5
"zepsułabym";-5
"zepsułabyś";-5
"zepsułam";-5
"zepsułaś";-5
"zepsułby";-5
"zepsułbym";-5
"zepsułbyś";-5
"zepsułem";-5
"zepsułeś";-5
"zepsuło";-5
"zepsułoby";-5
"zepsuły";-5
"zepsułyby";-5
"zepsułybyście";-5
"zepsułybyśmy";-5
"zepsułyście";-5
"zepsułyśmy";-5
"zepsuta";-5
"zepsutą";-5
"zepsute";-5
"zepsutego";-5
"zepsutej";-5
"zepsutemu";-5
"zepsuto";-5
"zepsutych";-5
"zepsutym";-5
"zepsutymi";-5
"zepsuwszy";-5
"zgłupiał";-4
"zgłupiała";-4
"zgłupiałaby";-4
"zgłupiałabym";-4
"zgłupiałabyś";-4
"zgłupiałam";-4
"zgłupiałaś";-4
"zgłupiałby";-4
"zgłupiałbym";-4
"zgłupiałbyś";-4
"zgłupiałem";-4
"zgłupiałeś";-4
"zgłupiało";-4
"zgłupiałoby";-4
"zgłupiały";-4
"zgłupiałyby";-4
"zgłupiałybyście";-4
"zgłupiałybyśmy";-4
"zgłupiałyście";-4
"zgłupiałyśmy";-4
"zgłupiano";-4
"zgłupiawszy";-4
"zgłupiej";-4
"zgłupieją";-4
"zgłupiejcie";-4
"zgłupiejcież";-4
"zgłupieje";-4
"zgłupiejecie";-4
"zgłupiejemy";-4
"zgłupiejesz";-4
"zgłupieję";-4
"zgłupiejmy";-4
"zgłupiejmyż";-4
"zgłupiejże";-4
"zgłupieli";-4
"zgłupieliby";-4
"zgłupielibyście";-4
"zgłupielibyśmy";-4
"zgłupieliście";-4
"zgłupieliśmy";-4
"zgłupienia";-4
"zgłupieniach";-4
"zgłupieniami";-4
"zgłupienie";-4
"zgłupieniem";-4
"zgłupieniom";-4
"zgłupieniu";-4
"zgłupień";-4
"zgonach";-8
"zgonami";-8
"zgonem";-8
"zgonie";-8
"zgonom";-8
"zgonowi";-8
"zgonów";-8
"zgonu";-8
"zgony";-8
"zirytowali";-4
"zirytowaliby";-4
"zirytowalibyście";-4
"zirytowalibyśmy";-4
"zirytowaliście";-4
"zirytowaliśmy";-4
"zirytował";-4
"zirytowała";-4
"zirytowałaby";-4
"zirytowałabym";-4
"zirytowałabyś";-4
"zirytowałam";-4
"zirytowałaś";-4
"zirytowałby";-4
"zirytowałbym";-4
"zirytowałbyś";-4
"zirytowałem";-4
"zirytowałeś";-4
"zirytowało";-4
"zirytowałoby";-4
"zirytowały";-4
"zirytowałyby";-4
"zirytowałybyście";-4
"zirytowałybyśmy";-4
"zirytowałyście";-4
"zirytowałyśmy";-4
"zirytowana";-4
"zirytowaną";-4
"zirytowane";-4
"zirytowanego";-4
"zirytowanej";-4
"zirytowanemu";-4
"zirytowani";-4
"zirytowania";-4
"zirytowaniach";-4
"zirytowaniami";-4
"zirytowanie";-4
"zirytowaniem";-4
"zirytowaniom";-4
"zirytowaniu";-4
"zirytowano";-4
"zirytowanych";-4
"zirytowanym";-4
"zirytowanymi";-4
"zirytowań";-4
"zirytowawszy";-4
"zirytuj";-4
"zirytują";-4
"zirytujcie";-4
"zirytujcież";-4
"zirytuje";-4
"zirytujecie";-4
"zirytujemy";-4
"zirytujesz";-4
"zirytuję";-4
"zirytujmy";-4
"zirytujmyż";-4
"zirytujże";-4
"zła";-5
"złach";-5
"złami";-5
"złą";-5
"złego";-5
"złej";-5
"złem";-5
"złemu";-5
"złodziejstw";-6
"złodziejstwa";-6
"złodziejstwach";-6
"złodziejstwami";-6
"złodziejstwem";-6
"złodziejstwie";-6
"złodziejstwom";-6
"złodziejstwu";-6
"złości";-6
"złościach";-6
"złościami";-6
"złością";-6
"złościom";-6
"złośliwa";-6
"złośliwą";-6
"złośliwe";-6
"złośliwego";-6
"złośliwej";-6
"złośliwemu";-6
"złośliwi";-6
"złośliwie";-6
"złośliwych";-6
"złośliwym";-6
"złośliwymi";-6
"złu";-5
"złudzą";-4
"złudzeni";-4
"złudzenia";-4
"złudzeniach";-4
"złudzeniami";-4
"złudzeniem";-4
"złudzeniom";-4
"złudzeniu";-4
"złudzeń";-4
"złudzę";-4
"złudzi";-4
"złudzicie";-4
"złudzić";-4
"złudzili";-4
"złudziliby";-4
"złudzilibyście";-4
"złudzilibyśmy";-4
"złudziliście";-4
"złudziliśmy";-4
"złudził";-4
"złudziła";-4
"złudziłaby";-4
"złudziłabym";-4
"złudziłabyś";-4
"złudziłam";-4
"złudziłaś";-4
"złudziłby";-4
"złudziłbym";-4
"złudziłbyś";-4
"złudziłem";-4
"złudziłeś";-4
"złudziło";-4
"złudziłoby";-4
"złudziły";-4
"złudziłyby";-4
"złudziłybyście";-4
"złudziłybyśmy";-4
"złudziłyście";-4
"złudziłyśmy";-4
"złudzimy";-4
"złudzisz";-4
"złudziwszy";-4
"złudzona";-4
"złudzoną";-4
"złudzone";-4
"złudzonego";-4
"złudzonej";-4
"złudzonemu";-4
"złudzono";-4
"złudzony";-4
"złudzonych";-4
"złudzonym";-4
"złudzonymi";-4
"złudź";-4
"złudźcie";-4
"złudźcież";-4
"złudźmy";-4
"złudźmyż";-4
"złudźże";-4
"złych";-5
"złym";-5
"złymi";-5
"zmęcz";-5
"zmęczą";-5
"zmęczcie";-5
"zmęczcież";-5
"zmęczeni";-5
"zmęczenia";-5
"zmęczeniach";-5
"zmęczeniami";-5
"zmęczenie";-5
"zmęczeniem";-5
"zmęczeniom";-5
"zmęczeniu";-5
"zmęczeń";-5
"zmęczę";-5
"zmęczmy";-5
"zmęczmyż";-5
"zmęczona";-5
"zmęczoną";-5
"zmęczone";-5
"zmęczonego";-5
"zmęczonej";-5
"zmęczonemu";-5
"zmęczono";-5
"zmęczonych";-5
"zmęczonym";-5
"zmęczonymi";-5
"zmęczy";-5
"zmęczycie";-5
"zmęczyć";-5
"zmęczyli";-5
"zmęczyliby";-5
"zmęczylibyście";-5
"zmęczylibyśmy";-5
"zmęczyliście";-5
"zmęczyliśmy";-5
"zmęczył";-5
"zmęczyła";-5
"zmęczyłaby";-5
"zmęczyłabym";-5
"zmęczyłabyś";-5
"zmęczyłam";-5
"zmęczyłaś";-5
"zmęczyłby";-5
"zmęczyłbym";-5
"zmęczyłbyś";-5
"zmęczyłem";-5
"zmęczyłeś";-5
"zmęczyło";-5
"zmęczyłoby";-5
"zmęczyły";-5
"zmęczyłyby";-5
"zmęczyłybyście";-5
"zmęczyłybyśmy";-5
"zmęczyłyście";-5
"zmęczyłyśmy";-5
"zmęczymy";-5
"zmęczysz";-5
"zmęczywszy";-5
"zmęczże";-5
"zmor";-6
"zmorach";-6
"zmorami";-6
"zmorą";-6
"zmorę";-6
"zmoro";-6
"zmorom";-6
"zmory";-6
"zmorze";-6
"zmór";-6
"zniechęcacie";-4
"zniechęcać";-4
"zniechęcaj";-4
"zniechęcają";-4
"zniechęcając";-4
"zniechęcającą";-4
"zniechęcające";-4
"zniechęcającego";-4
"zniechęcającej";-4
"zniechęcającemu";-4
"zniechęcająco";-4
"zniechęcający";-4
"zniechęcających";-4
"zniechęcającym";-4
"zniechęcającymi";-4
"zniechęcajcie";-4
"zniechęcajcież";-4
"zniechęcajmy";-4
"zniechęcajmyż";-4
"zniechęcajże";-4
"zniechęcali";-4
"zniechęcaliby";-4
"zniechęcalibyście";-4
"zniechęcalibyśmy";-4
"zniechęcaliście";-4
"zniechęcaliśmy";-4
"zniechęcał";-4
"zniechęcała";-4
"zniechęcałaby";-4
"zniechęcałabym";-4
"zniechęcałabyś";-4
"zniechęcałam";-4
"zniechęcałaś";-4
"zniechęcałby";-4
"zniechęcałbym";-4
"zniechęcałbyś";-4
"zniechęcałem";-4
"zniechęcałeś";-4
"zniechęcało";-4
"zniechęcałoby";-4
"zniechęcały";-4
"zniechęcałyby";-4
"zniechęcałybyście";-4
"zniechęcałybyśmy";-4
"zniechęcałyście";-4
"zniechęcałyśmy";-4
"zniechęcam";-4
"zniechęcamy";-4
"zniechęcana";-4
"zniechęcaną";-4
"zniechęcane";-4
"zniechęcanego";-4
"zniechęcanej";-4
"zniechęcanemu";-4
"zniechęcani";-4
"zniechęcania";-4
"zniechęcaniach";-4
"zniechęcaniami";-4
"zniechęcanie";-4
"zniechęcaniem";-4
"zniechęcaniom";-4
"zniechęcaniu";-4
"zniechęcano";-4
"zniechęcany";-4
"zniechęcanych";-4
"zniechęcanym";-4
"zniechęcanymi";-4
"zniechęcań";-4
"zniechęcasz";-4
"zniszcz";-4
"zniszczą";-4
"zniszczcie";-4
"zniszczcież";-4
"zniszczeni";-4
"zniszczenia";-4
"zniszczeniach";-4
"zniszczeniami";-4
"zniszczeniem";-4
"zniszczeniom";-4
"zniszczeniu";-4
"zniszczeń";-4
"zniszczę";-4
"zniszczmy";-4
"zniszczmyż";-4
"zniszczona";-4
"zniszczoną";-4
"zniszczone";-4
"zniszczonego";-4
"zniszczonej";-4
"zniszczonemu";-4
"zniszczono";-4
"zniszczonych";-4
"zniszczonym";-4
"zniszczonymi";-4
"zniszczy";-4
"zniszczycie";-4
"zniszczyli";-4
"zniszczyliby";-4
"zniszczylibyście";-4
"zniszczylibyśmy";-4
"zniszczyliście";-4
"zniszczyliśmy";-4
"zniszczył";-4
"zniszczyła";-4
"zniszczyłaby";-4
"zniszczyłabym";-4
"zniszczyłabyś";-4
"zniszczyłam";-4
"zniszczyłaś";-4
"zniszczyłby";-4
"zniszczyłbym";-4
"zniszczyłbyś";-4
"zniszczyłem";-4
"zniszczyłeś";-4
"zniszczyło";-4
"zniszczyłoby";-4
"zniszczyły";-4
"zniszczyłyby";-4
"zniszczyłybyście";-4
"zniszczyłybyśmy";-4
"zniszczyłyście";-4
"zniszczyłyśmy";-4
"zniszczymy";-4
"zniszczysz";-4
"zniszczywszy";-4
"zniszczże";-4
"znudzą";-3
"znudzeni";-3
"znudzenia";-3
"znudzeniach";-3
"znudzeniami";-3
"znudzeniem";-3
"znudzeniom";-3
"znudzeniu";-3
"znudzeń";-3
"znudzę";-3
"znudzi";-3
"znudzicie";-3
"znudzili";-3
"znudziliby";-3
"znudzilibyście";-3
"znudzilibyśmy";-3
"znudziliście";-3
"znudziliśmy";-3
"znudził";-3
"znudziła";-3
"znudziłaby";-3
"znudziłabym";-3
"znudziłabyś";-3
"znudziłam";-3
"znudziłaś";-3
"znudziłby";-3
"znudziłbym";-3
"znudziłbyś";-3
"znudziłem";-3
"znudziłeś";-3
"znudziło";-3
"znudziłoby";-3
"znudziły";-3
"znudziłyby";-3
"znudziłybyście";-3
"znudziłybyśmy";-3
"znudziłyście";-3
"znudziłyśmy";-3
"znudzimy";-3
"znudzisz";-3
"znudziwszy";-3
"znudzona";-3
"znudzoną";-3
"znudzone";-3
"znudzonego";-3
"znudzonej";-3
"znudzonemu";-3
"znudzono";-3
"znudzony";-3
"znudzonych";-3
"znudzonym";-3
"znudzonymi";-3
"znudź";-3
"znudźcie";-3
"znudźcież";-3
"znudźmy";-3
"znudźmyż";-3
"znudźże";-3
"zonka";-6
"zonkach";-6
"zonkami";-6
"zonki";-6
"zonkiem";-6
"zonkom";-6
"zonkowi";-6
"zonków";-6
"zonku";-6
"zszarga";-6
"zszargacie";-6
"zszargaj";-6
"zszargają";-6
"zszargajcie";-6
"zszargajcież";-6
"zszargajmy";-6
"zszargajmyż";-6
"zszargajże";-6
"zszargali";-6
"zszargaliby";-6
"zszargalibyście";-6
"zszargalibyśmy";-6
"zszargaliście";-6
"zszargaliśmy";-6
"zszargał";-6
"zszargała";-6
"zszargałaby";-6
"zszargałabym";-6
"zszargałabyś";-6
"zszargałam";-6
"zszargałaś";-6
"zszargałby";-6
"zszargałbym";-6
"zszargałbyś";-6
"zszargałem";-6
"zszargałeś";-6
"zszargało";-6
"zszargałoby";-6
"zszargały";-6
"zszargałyby";-6
"zszargałybyście";-6
"zszargałybyśmy";-6
"zszargałyście";-6
"zszargałyśmy";-6
"zszargam";-6
"zszargamy";-6
"zszargana";-6
"zszarganą";-6
"zszargane";-6
"zszarganego";-6
"zszarganej";-6
"zszarganemu";-6
"zszargani";-6
"zszargania";-6
"zszarganiach";-6
"zszarganiami";-6
"zszarganie";-6
"zszarganiem";-6
"zszarganiom";-6
"zszarganiu";-6
"zszargano";-6
"zszargany";-6
"zszarganych";-6
"zszarganym";-6
"zszarganymi";-6
"zszargań";-6
"zszargasz";-6
"zszargawszy";-6
"zwiesi";-3
"zwiesicie";-3
"zwiesili";-3
"zwiesiliby";-3
"zwiesilibyście";-3
"zwiesilibyśmy";-3
"zwiesiliście";-3
"zwiesiliśmy";-3
"zwiesił";-3
"zwiesiła";-3
"zwiesiłaby";-3
"zwiesiłabym";-3
"zwiesiłabyś";-3
"zwiesiłam";-3
"zwiesiłaś";-3
"zwiesiłby";-3
"zwiesiłbym";-3
